[14/May/2020 15:45:27] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:45:27] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:45:27] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:45:27] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:45:27] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:45:28] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:45:28] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:45:29] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:45:29] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:45:29] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:45:29] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:45:29] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:45:29] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:45:29] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:45:29] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:45:30] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:45:30] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:45:30] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:45:30] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:45:30] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:45:30] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:45:30] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:45:30] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:45:30] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:45:30] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:45:31] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:45:31] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:45:31] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:45:31] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:45:31] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:45:32] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:45:32] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:45:32] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:45:32] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:45:32] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:45:33] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:45:33] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:45:33] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:45:33] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:45:33] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:45:33] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:45:33] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:45:33] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:45:33] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:45:33] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:45:34] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:45:34] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:45:34] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:45:34] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:45:34] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:45:34] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:45:34] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:45:34] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:45:34] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:45:35] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:45:35] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:45:35] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:45:36] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:45:36] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:45:36] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:45:36] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:45:36] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:45:36] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:45:36] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:45:37] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:45:37] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:45:37] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:45:37] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:45:38] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:45:38] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:45:38] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:45:38] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:45:38] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:45:39] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:45:39] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:45:39] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:45:39] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:45:39] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:45:40] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:45:40] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:45:40] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:45:40] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:45:40] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:45:40] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:45:41] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:45:41] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:45:41] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:45:41] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:45:41] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:45:41] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:45:41] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:45:41] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:45:42] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:45:42] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:45:42] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:45:42] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:45:42] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:45:42] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:45:42] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:45:43] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:45:43] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:45:43] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:45:43] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:45:43] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:45:43] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:45:44] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:45:44] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:45:44] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:45:44] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:45:45] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:45:45] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:45:45] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:45:45] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:45:45] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:45:45] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:45:45] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:45:46] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:45:46] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:45:46] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:45:46] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:45:46] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:45:47] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:45:47] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:45:47] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:45:47] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:45:48] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:45:48] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:45:48] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:45:48] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:45:48] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:45:48] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:45:49] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:45:49] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:45:49] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:45:49] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:45:49] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:45:50] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:45:50] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:45:50] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:45:50] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:45:50] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:45:51] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:45:51] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:45:51] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:45:51] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:45:51] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:45:52] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:45:52] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:45:52] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:45:52] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:45:52] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:45:52] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:45:52] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:50:02] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:50:03] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:50:03] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:50:03] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:50:03] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:50:03] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:50:03] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:50:03] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:50:04] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:50:04] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:50:04] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:50:04] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:50:04] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:50:04] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:50:04] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:50:04] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:50:04] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:50:04] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:50:05] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:50:05] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:50:05] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:50:05] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:50:05] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:50:05] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:50:05] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:50:05] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:50:06] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:50:06] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:50:06] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:50:06] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:50:07] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:50:07] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:50:07] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:50:07] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:50:07] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:50:08] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:50:08] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:50:08] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:50:08] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:50:08] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:50:08] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:50:09] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:50:09] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:50:09] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:50:09] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:50:10] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:50:10] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:50:10] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:50:10] DEBUG [spanglish:49]              - [views:get] data returned from serializer: [OrderedDict([('word', 'Hablar'), ('translation', 'Talk'), ('category', 'verb'), ('language', 'English')])]
[14/May/2020 15:50:10] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
[14/May/2020 15:50:10] DEBUG [spanglish:43]              - [views:get] iso1 param received: en
